priceChangePercent,priceVolatility,priceTrend,precipitation,rootZoneSoilWetness,temperatureMax,temperatureMin,precipitationDelta,soilWetnessDelta,temperatureMaxDelta,riskLevel
-0.5425,1.7421,-0.0763,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.5425,1.7421,-0.0763,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.6599,1.7034,-0.4662,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.6599,1.7034,-0.4662,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.6599,1.7034,-0.4662,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.3263,1.8051,-0.2714,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.3263,1.8051,-0.2714,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.3263,1.8051,-0.2714,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.2856,1.3933,-0.5971,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.2856,1.3933,-0.5971,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.2856,1.3933,-0.5971,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.2748,1.4627,0.2369,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
3.2748,1.4627,0.2369,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
3.2748,1.4627,0.2369,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.2298,1.3445,0.4282,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.2298,1.3445,0.4282,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.2298,1.3445,0.4282,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.0174,1.4447,0.6164,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.0174,1.4447,0.6164,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.0174,1.4447,0.6164,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.4045,1.4722,0.5659,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.4045,1.4722,0.5659,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.4045,1.4722,0.5659,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.5415,1.4126,0.7014,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.5415,1.4126,0.7014,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.5415,1.4126,0.7014,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.6732,1.2327,0.8247,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.6732,1.2327,0.8247,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.6732,1.2327,0.8247,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.4519,1.2221,0.7154,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.4519,1.2221,0.7154,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.4519,1.2221,0.7154,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.1489,1.7756,0.2861,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.1489,1.7756,0.2861,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.1489,1.7756,0.2861,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.0697,1.3701,-0.132,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.0697,1.3701,-0.132,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.0697,1.3701,-0.132,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.2324,1.3634,-0.1897,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.2324,1.3634,-0.1897,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.2324,1.3634,-0.1897,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.4209,1.1201,-0.6195,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.4209,1.1201,-0.6195,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.4209,1.1201,-0.6195,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.5132,1.3266,-0.3798,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.5132,1.3266,-0.3798,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.5132,1.3266,-0.3798,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.4925,1.6158,-0.8841,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.4925,1.6158,-0.8841,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.4925,1.6158,-0.8841,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
4.5827,2.4309,-0.2271,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
4.5827,2.4309,-0.2271,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
4.5827,2.4309,-0.2271,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.2675,2.4174,-0.317,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.2675,2.4174,-0.317,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.2675,2.4174,-0.317,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.0545,2.191,0.2084,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.0545,2.191,0.2084,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.0545,2.191,0.2084,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.4577,2.2008,0.1599,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.4577,2.2008,0.1599,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.4577,2.2008,0.1599,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.2299,2.2008,0.1602,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.2299,2.2008,0.1602,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.2299,2.2008,0.1602,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.0922,2.1203,0.3494,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.0922,2.1203,0.3494,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.0922,2.1203,0.3494,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.8877,2.1494,0.3962,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.8877,2.1494,0.3962,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.8877,2.1494,0.3962,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.3046,1.9025,0.5447,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.3046,1.9025,0.5447,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.3046,1.9025,0.5447,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.7114,1.2739,0.1858,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.7114,1.2739,0.1858,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.7114,1.2739,0.1858,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.3643,1.3149,0.3897,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.3643,1.3149,0.3897,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.3643,1.3149,0.3897,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.4486,1.2917,0.314,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.4486,1.2917,0.314,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.4486,1.2917,0.314,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.9477,1.6814,0.0027,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.9477,1.6814,0.0027,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.9477,1.6814,0.0027,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.393,1.8512,0.3306,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.393,1.8512,0.3306,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.393,1.8512,0.3306,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.5506,2.2573,-0.1247,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.5506,2.2573,-0.1247,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.5506,2.2573,-0.1247,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.4436,2.3257,-0.0553,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.4436,2.3257,-0.0553,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.4436,2.3257,-0.0553,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.013,2.2057,0.1062,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.013,2.2057,0.1062,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.013,2.2057,0.1062,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.5352,2.2657,-0.4246,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.5352,2.2657,-0.4246,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.5352,2.2657,-0.4246,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.6601,2.1625,-0.6777,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.6601,2.1625,-0.6777,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.6601,2.1625,-0.6777,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
5.2682,2.9281,-0.0752,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
5.2682,2.9281,-0.0752,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
5.2682,2.9281,-0.0752,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
0.9919,2.7281,0.4172,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.9919,2.7281,0.4172,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.9919,2.7281,0.4172,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.0446,2.6245,0.1125,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.0446,2.6245,0.1125,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.0446,2.6245,0.1125,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.0992,2.4061,0.294,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.0992,2.4061,0.294,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.0992,2.4061,0.294,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.8248,2.3449,0.2166,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.8248,2.3449,0.2166,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.8248,2.3449,0.2166,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.6129,2.3922,0.1416,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.6129,2.3922,0.1416,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.6129,2.3922,0.1416,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.0018,2.2257,0.3333,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.0018,2.2257,0.3333,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.0018,2.2257,0.3333,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.23,2.1953,0.4446,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.23,2.1953,0.4446,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.23,2.1953,0.4446,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.0785,1.2535,-0.3488,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.0785,1.2535,-0.3488,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.0785,1.2535,-0.3488,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.248,1.2901,-0.3168,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.248,1.2901,-0.3168,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.248,1.2901,-0.3168,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.9703,1.4985,-0.0649,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.9703,1.4985,-0.0649,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.9703,1.4985,-0.0649,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.9813,1.788,0.6952,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
3.9813,1.788,0.6952,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
3.9813,1.788,0.6952,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.0432,1.7438,0.4724,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.0432,1.7438,0.4724,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.0432,1.7438,0.4724,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.9071,1.5562,0.7874,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.9071,1.5562,0.7874,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.9071,1.5562,0.7874,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.0856,1.4369,0.9234,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.0856,1.4369,0.9234,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.0856,1.4369,0.9234,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.941,1.4131,1.0123,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.941,1.4131,1.0123,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.941,1.4131,1.0123,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.4153,1.7003,0.8451,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.4153,1.7003,0.8451,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.4153,1.7003,0.8451,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.2145,1.963,0.4123,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.2145,1.963,0.4123,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.2145,1.963,0.4123,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.2647,2.041,-0.117,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.2647,2.041,-0.117,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.2647,2.041,-0.117,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.4993,1.5154,-0.4273,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.4993,1.5154,-0.4273,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.4993,1.5154,-0.4273,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.3277,1.6225,-0.7237,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.3277,1.6225,-0.7237,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.3277,1.6225,-0.7237,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.4207,1.6943,-0.6594,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.4207,1.6943,-0.6594,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.4207,1.6943,-0.6594,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.6778,1.671,-0.7549,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.6778,1.671,-0.7549,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.6778,1.671,-0.7549,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.3194,1.7229,-0.7076,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.3194,1.7229,-0.7076,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.3194,1.7229,-0.7076,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.1347,1.6011,-0.4225,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.1347,1.6011,-0.4225,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.1347,1.6011,-0.4225,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.4622,1.8828,0.2871,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
3.4622,1.8828,0.2871,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
3.4622,1.8828,0.2871,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.8688,1.6663,0.8038,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.8688,1.6663,0.8038,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.8688,1.6663,0.8038,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.2133,1.6535,0.643,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.2133,1.6535,0.643,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.2133,1.6535,0.643,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.4049,1.2189,1.1096,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.4049,1.2189,1.1096,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.4049,1.2189,1.1096,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.4769,1.2999,1.2416,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.4769,1.2999,1.2416,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.4769,1.2999,1.2416,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.4338,1.079,1.5056,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.4338,1.079,1.5056,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.4338,1.079,1.5056,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.7464,1.7781,0.9974,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.7464,1.7781,0.9974,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.7464,1.7781,0.9974,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.4568,1.7414,1.0713,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.4568,1.7414,1.0713,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.4568,1.7414,1.0713,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.6614,1.4887,0.7212,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.6614,1.4887,0.7212,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.6614,1.4887,0.7212,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.616,1.4243,0.5646,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.616,1.4243,0.5646,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.616,1.4243,0.5646,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.0816,1.429,0.5481,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.0816,1.429,0.5481,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.0816,1.429,0.5481,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.2039,1.4073,0.347,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.2039,1.4073,0.347,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.2039,1.4073,0.347,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.9616,1.3173,0.2826,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.9616,1.3173,0.2826,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.9616,1.3173,0.2826,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.2004,1.2436,0.1284,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.2004,1.2436,0.1284,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.2004,1.2436,0.1284,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.2,0.8347,0.3217,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.2,0.8347,0.3217,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.2,0.8347,0.3217,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.9028,0.987,0.5025,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.9028,0.987,0.5025,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.9028,0.987,0.5025,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.1057,0.0,-3.1057,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.1057,0.0,-3.1057,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.1057,0.0,-3.1057,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.7281,0.6888,-2.4169,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.7281,0.6888,-2.4169,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.7281,0.6888,-2.4169,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
7.0329,4.49,0.733,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
7.0329,4.49,0.733,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
